성별,적발횟수,나이,알콜농도,측정일시,관할경찰서
여자,1,39,0.116,2022-07-26 03:23:00,진해경찰서
남자,1,49,0.165,2022-07-26 03:28:00,천안서북경찰서
남자,1,25,0.176,2022-07-26 03:28:00,제주서부경찰서
남자,1,30,0.109,2022-07-26 03:28:00,부산사상경찰서
남자,1,47,0.144,2022-07-26 03:34:00,세종남부경찰서
남자,1,25,0.079,2022-07-26 03:37:00,대구중부경찰서
여자,1,39,0.092,2022-07-26 03:37:00,청주상당경찰서
남자,1,27,0.15,2022-07-26 03:39:00,김천경찰서
남자,1,18,0.06,2022-07-26 03:41:00,인천미추홀경찰서
남자,1,18,0.095,2022-07-26 03:43:00,화천경찰서
남자,1,28,0.088,2022-07-26 03:44:00,서산경찰서
남자,1,25,0.138,2022-07-26 03:45:00,양주경찰서
남자,1,26,0.082,2022-07-26 03:47:00,인천남동경찰서
남자,1,46,0.156,2022-07-26 03:53:00,분당경찰서
남자,1,40,0.129,2022-07-26 04:00:00,경주경찰서
남자,1,49,0.243,2022-07-26 04:02:00,부산진경찰서
남자,1,35,0.141,2022-07-26 04:06:00,서울노원경찰서
남자,1,46,0.089,2022-07-26 04:09:00,원주경찰서
남자,1,19,0.189,2022-07-26 04:15:00,서울마포경찰서
남자,1,25,0.157,2022-07-26 04:31:00,시흥경찰서
여자,1,27,0.032,2022-07-26 04:33:00,의왕경찰서
남자,1,36,0.078,2022-07-26 04:56:00,서울서부경찰서
남자,1,21,0.043,2022-07-26 05:01:00,부산남부경찰서
남자,1,46,0.152,2022-07-26 05:27:00,양산경찰서
남자,1,41,0.118,2022-07-26 05:28:00,대전둔산경찰서
여자,1,46,0.156,2022-07-26 05:35:00,서울강북경찰서
여자,1,48,0.098,2022-07-26 06:15:00,대구수성경찰서
남자,1,61,0.031,2022-07-26 07:04:00,광주서부경찰서
여자,1,42,0.239,2022-07-26 07:18:00,시흥경찰서
남자,1,33,0.087,2022-07-26 07:23:00,천안서북경찰서
남자,1,62,0.096,2022-07-26 07:29:00,부산해운대경찰서
남자,1,58,0.248,2022-07-26 07:38:00,화성서부경찰서
남자,1,54,0.26,2022-07-26 07:59:00,장흥경찰서
여자,1,42,0.216,2022-07-26 08:00:00,울산중부경찰서
남자,1,21,0.094,2022-07-26 08:00:00,울산남부경찰서
남자,1,49,0.143,2022-07-26 08:05:00,인천연수경찰서
남자,1,39,0.17,2022-07-26 08:07:00,울산중부경찰서
남자,1,32,0.062,2022-07-26 08:15:00,광주남부경찰서
남자,1,30,0.13,2022-07-26 08:57:00,서울영등포경찰서
남자,1,63,0.043,2022-07-26 08:58:00,광명경찰서
남자,1,31,0.108,2022-07-26 08:58:00,대구달서경찰서
남자,1,60,0.149,2022-07-26 09:03:00,사천경찰서
남자,1,25,0.046,2022-07-26 09:06:00,서울강서경찰서
남자,1,45,0.134,2022-07-26 09:09:00,원주경찰서
남자,1,21,0.184,2022-07-26 09:32:00,부천원미경찰서
남자,1,40,0.29,2022-07-26 10:00:00,김포경찰서
남자,1,66,0.057,2022-07-26 10:46:00,예천경찰서
남자,1,38,0.043,2022-07-26 12:05:00,부산강서경찰서
남자,1,59,0.099,2022-07-26 12:06:00,익산경찰서
남자,1,57,0.199,2022-07-26 12:29:00,천안서북경찰서
남자,1,48,0.293,2022-07-26 12:30:00,서천경찰서
남자,1,73,0.161,2022-07-26 12:41:00,김해중부경찰서
남자,1,74,0.163,2022-07-26 13:24:00,공주경찰서
남자,1,52,0.132,2022-07-26 13:53:00,천안동남경찰서
남자,1,40,0.11,2022-07-26 15:31:00,시흥경찰서
남자,1,40,0.091,2022-07-26 15:54:00,충주경찰서
남자,1,63,0.046,2022-07-26 16:29:00,괴산경찰서
남자,1,48,0.148,2022-07-26 16:45:00,괴산경찰서
여자,1,63,0.098,2022-07-26 17:01:00,진안경찰서
남자,1,68,0.086,2022-07-26 17:02:00,아산경찰서
남자,1,59,0.045,2022-07-26 17:06:00,시흥경찰서
남자,1,44,0.142,2022-07-26 17:12:00,상주경찰서
남자,1,70,0.217,2022-07-26 17:20:00,아산경찰서
남자,1,65,0.112,2022-07-26 17:31:00,영주경찰서
남자,1,70,0.181,2022-07-26 17:42:00,창녕경찰서
남자,1,74,0.034,2022-07-26 17:49:00,인천삼산경찰서
남자,1,53,0.064,2022-07-26 17:57:00,서울동작경찰서
남자,1,72,0.348,2022-07-26 18:19:00,양주경찰서
남자,1,67,0.161,2022-07-26 18:23:00,청주청원경찰서
남자,1,55,0.11,2022-07-26 18:36:00,목포경찰서
남자,1,68,0.044,2022-07-26 18:51:00,영월경찰서
남자,1,68,0.264,2022-07-26 18:55:00,대구동부경찰서
남자,1,52,0.124,2022-07-26 18:56:00,단양경찰서
남자,1,62,0.152,2022-07-26 19:00:00,구미경찰서
남자,1,60,0.035,2022-07-26 19:08:00,여주경찰서
남자,1,61,0.12,2022-07-26 19:21:00,괴산경찰서
남자,1,53,0.106,2022-07-26 19:31:00,울산울주경찰서
남자,1,28,0.228,2022-07-26 19:41:00,안산단원경찰서
남자,1,54,0.212,2022-07-26 19:48:00,용인동부경찰서
남자,1,58,0.135,2022-07-26 19:52:00,수원서부경찰서
남자,1,56,0.077,2022-07-26 20:01:00,서귀포경찰서
남자,1,50,0.034,2022-07-26 20:10:00,진주경찰서
남자,1,50,0.105,2022-07-26 20:14:00,고흥경찰서
남자,1,62,0.062,2022-07-26 20:15:00,서천경찰서
남자,1,41,0.108,2022-07-26 20:26:00,당진경찰서
남자,1,59,0.244,2022-07-26 20:28:00,울산울주경찰서
남자,1,46,0.094,2022-07-26 20:29:00,화성서부경찰서
남자,1,39,0.093,2022-07-26 20:31:00,울산동부경찰서
남자,1,63,0.07,2022-07-26 20:33:00,대구북부경찰서
남자,1,63,0.193,2022-07-26 20:35:00,남양주북부경찰서
남자,1,64,0.03,2022-07-26 20:35:00,태안경찰서
남자,1,42,0.116,2022-07-26 20:37:00,당진경찰서
남자,1,52,0.163,2022-07-26 20:48:00,서울노원경찰서
남자,1,44,0.201,2022-07-26 20:50:00,완주경찰서
남자,1,56,0.08,2022-07-26 20:52:00,경주경찰서
남자,1,58,0.243,2022-07-26 20:52:00,광주서부경찰서
남자,1,63,0.057,2022-07-26 20:52:00,화성서부경찰서
남자,1,52,0.042,2022-07-26 20:54:00,논산경찰서
남자,1,54,0.067,2022-07-26 20:56:00,서울광진경찰서
남자,1,37,0.095,2022-07-26 21:00:00,화성서부경찰서
남자,1,35,0.065,2022-07-26 21:01:00,포항남부경찰서
남자,1,51,0.07,2022-07-26 21:04:00,울산중부경찰서
남자,1,49,0.036,2022-07-26 21:05:00,포항남부경찰서
남자,1,61,0.095,2022-07-26 21:10:00,평택경찰서
남자,1,40,0.076,2022-07-26 21:11:00,김천경찰서
남자,1,62,0.118,2022-07-26 21:14:00,청양경찰서
남자,1,52,0.055,2022-07-26 21:14:00,안양만안경찰서
남자,1,63,0.07,2022-07-26 21:15:00,제주동부경찰서
남자,1,60,0.038,2022-07-26 21:19:00,수원중부경찰서
남자,1,32,0.046,2022-07-26 21:19:00,울산남부경찰서
남자,1,35,0.047,2022-07-26 21:25:00,예산경찰서
남자,1,20,0.035,2022-07-26 21:26:00,광주광산경찰서
여자,1,48,0.059,2022-07-26 21:29:00,광주광산경찰서
여자,1,45,0.106,2022-07-26 21:30:00,경산경찰서
남자,1,47,0.066,2022-07-26 21:30:00,서울강동경찰서
남자,1,40,0.108,2022-07-26 21:33:00,세종북부경찰서
남자,1,66,0.184,2022-07-26 21:35:00,음성경찰서
남자,1,54,0.187,2022-07-26 21:37:00,안양만안경찰서
남자,1,35,0.163,2022-07-26 21:37:00,화성동탄경찰서
남자,1,26,0.051,2022-07-26 21:42:00,평택경찰서
남자,1,33,0.053,2022-07-26 21:42:00,대구중부경찰서
남자,1,66,0.194,2022-07-26 21:42:00,무안경찰서
남자,1,50,0.07,2022-07-26 21:44:00,대구서부경찰서
남자,1,32,0.11,2022-07-26 21:44:00,하동경찰서
남자,1,63,0.044,2022-07-26 21:45:00,서울강서경찰서
여자,1,38,0.288,2022-07-26 21:49:00,속초경찰서
남자,1,56,0.15,2022-07-26 21:50:00,서울동작경찰서
남자,1,45,0.195,2022-07-26 21:51:00,화성서부경찰서
남자,1,62,0.052,2022-07-26 21:51:00,밀양경찰서
남자,1,44,0.137,2022-07-26 21:51:00,청주청원경찰서
남자,1,60,0.158,2022-07-26 21:52:00,대구남부경찰서
남자,1,52,0.075,2022-07-26 21:53:00,정선경찰서
남자,1,55,0.049,2022-07-26 21:59:00,파주경찰서
남자,1,42,0.071,2022-07-26 21:59:00,양평경찰서
남자,1,34,0.077,2022-07-26 22:01:00,광주서부경찰서
남자,1,41,0.148,2022-07-26 22:07:00,평택경찰서
남자,1,42,0.05,2022-07-26 22:07:00,통영경찰서
남자,1,36,0.069,2022-07-26 22:15:00,서울강남경찰서
남자,1,41,0.063,2022-07-26 22:17:00,평택경찰서
남자,1,52,0.113,2022-07-26 22:17:00,대구성서경찰서
남자,1,41,0.109,2022-07-26 22:18:00,인천남동경찰서
남자,1,29,0.087,2022-07-26 22:18:00,김해서부경찰서
여자,1,37,0.232,2022-07-26 22:19:00,함안경찰서
남자,1,63,0.083,2022-07-26 22:22:00,홍천경찰서
남자,1,36,0.095,2022-07-26 22:24:00,서울강남경찰서
남자,1,48,0.183,2022-07-26 22:25:00,울진경찰서
남자,1,35,0.043,2022-07-26 22:25:00,구리경찰서
남자,1,48,0.124,2022-07-26 22:25:00,광주광산경찰서
남자,1,48,0.087,2022-07-26 22:26:00,인천남동경찰서
남자,1,52,0.082,2022-07-26 22:27:00,통영경찰서
남자,1,28,0.038,2022-07-26 22:27:00,서울동대문경찰서
남자,1,44,0.049,2022-07-26 22:28:00,화성동탄경찰서
남자,1,27,0.05,2022-07-26 22:28:00,인천남동경찰서
남자,1,51,0.133,2022-07-26 22:28:00,천안서북경찰서
남자,1,45,0.172,2022-07-26 22:28:00,여수경찰서
남자,1,41,0.106,2022-07-26 22:30:00,안양동안경찰서
남자,1,30,0.133,2022-07-26 22:30:00,김포경찰서
남자,1,36,0.155,2022-07-26 22:30:00,파주경찰서
남자,1,66,0.174,2022-07-26 22:30:00,화성서부경찰서
여자,1,42,0.141,2022-07-26 22:33:00,인천논현경찰서
남자,1,51,0.079,2022-07-26 22:34:00,청주흥덕경찰서
남자,1,50,0.103,2022-07-26 22:36:00,목포경찰서
남자,1,34,0.031,2022-07-26 22:36:00,안성경찰서
남자,1,31,0.183,2022-07-26 22:36:00,구미경찰서
남자,1,40,0.066,2022-07-26 22:36:00,안양동안경찰서
여자,1,44,0.136,2022-07-26 22:39:00,부산금정경찰서
남자,1,40,0.076,2022-07-26 22:42:00,창원중부경찰서
남자,1,36,0.057,2022-07-26 22:43:00,서울송파경찰서
남자,1,56,0.131,2022-07-26 22:43:00,사천경찰서
남자,1,48,0.032,2022-07-26 22:47:00,서울영등포경찰서
여자,1,39,0.216,2022-07-26 22:50:00,인천서부경찰서
여자,1,58,0.082,2022-07-26 22:51:00,남양주북부경찰서
남자,1,23,0.105,2022-07-26 22:54:00,진해경찰서
남자,1,22,0.082,2022-07-26 22:58:00,일산동부경찰서
남자,1,32,0.112,2022-07-26 23:01:00,안산단원경찰서
여자,1,25,0.046,2022-07-26 23:01:00,서울강남경찰서
여자,1,21,0.071,2022-07-26 23:02:00,광주남부경찰서
남자,1,58,0.073,2022-07-26 23:03:00,남양주북부경찰서
남자,1,49,0.197,2022-07-26 23:03:00,서울동작경찰서
여자,1,25,0.125,2022-07-26 23:04:00,안산상록경찰서
남자,1,29,0.061,2022-07-26 23:05:00,부산중부경찰서
남자,1,32,0.055,2022-07-26 23:05:00,울산울주경찰서
남자,1,43,0.061,2022-07-26 23:06:00,서울송파경찰서
남자,1,34,0.127,2022-07-26 23:07:00,성남중원경찰서
남자,1,24,0.069,2022-07-26 23:07:00,담양경찰서
남자,1,29,0.086,2022-07-26 23:08:00,수원남부경찰서
남자,1,51,0.114,2022-07-26 23:10:00,수원남부경찰서
남자,1,28,0.149,2022-07-26 23:11:00,부천원미경찰서
여자,1,60,0.181,2022-07-26 23:13:00,공주경찰서
남자,1,36,0.064,2022-07-26 23:14:00,익산경찰서
여자,1,51,0.102,2022-07-26 23:16:00,음성경찰서
남자,1,54,0.219,2022-07-26 23:18:00,화성동탄경찰서
여자,1,51,0.182,2022-07-26 23:19:00,광주경찰서
남자,1,42,0.075,2022-07-26 23:19:00,평택경찰서
남자,1,41,0.114,2022-07-26 23:26:00,인천남동경찰서
여자,1,56,0.067,2022-07-26 23:28:00,제주동부경찰서
남자,1,34,0.146,2022-07-26 23:30:00,청주흥덕경찰서
남자,1,33,0.106,2022-07-26 23:32:00,남양주남부경찰서
남자,1,27,0.035,2022-07-26 23:33:00,수원서부경찰서
남자,1,40,0.055,2022-07-26 23:34:00,울산남부경찰서
남자,1,25,0.083,2022-07-26 23:34:00,안동경찰서
남자,1,28,0.08,2022-07-26 23:35:00,평택경찰서
여자,1,40,0.096,2022-07-26 23:39:00,광주경찰서
남자,1,34,0.079,2022-07-26 23:43:00,울산남부경찰서
여자,1,28,0.174,2022-07-26 23:43:00,서울종암경찰서
남자,1,27,0.2,2022-07-26 23:44:00,음성경찰서
남자,1,28,0.121,2022-07-26 23:45:00,부천원미경찰서
여자,1,37,0.152,2022-07-26 23:48:00,포항북부경찰서
여자,1,31,0.112,2022-07-26 23:50:00,광주경찰서
남자,1,40,0.119,2022-07-26 23:50:00,용인서부경찰서
남자,1,46,0.067,2022-07-26 23:51:00,통영경찰서
남자,1,53,0.123,2022-07-26 23:53:00,시흥경찰서
남자,1,44,0.097,2022-07-26 23:58:00,창원서부경찰서
남자,1,29,0.137,2022-07-26 23:58:00,익산경찰서
남자,1,61,0.056,2022-07-27 00:00:00,홍천경찰서
남자,1,35,0.096,2022-07-27 00:02:00,인천미추홀경찰서
남자,1,53,0.214,2022-07-27 00:05:00,화성동탄경찰서
남자,1,22,0.122,2022-07-27 00:07:00,대구강북경찰서
남자,1,33,0.175,2022-07-27 00:10:00,청주상당경찰서
남자,1,27,0.121,2022-07-27 00:10:00,이천경찰서
남자,1,39,0.049,2022-07-27 00:11:00,인천부평경찰서
남자,1,32,0.174,2022-07-27 00:12:00,부천오정경찰서
남자,1,21,0.034,2022-07-27 00:12:00,용인서부경찰서
남자,1,55,0.108,2022-07-27 00:12:00,태안경찰서
남자,1,31,0.105,2022-07-27 00:15:00,성남중원경찰서
남자,1,35,0.161,2022-07-27 00:15:00,화성동탄경찰서
남자,1,30,0.054,2022-07-27 00:15:00,부산사하경찰서
남자,1,57,0.056,2022-07-27 00:15:00,시흥경찰서
남자,1,23,0.088,2022-07-27 00:18:00,경산경찰서
남자,1,30,0.035,2022-07-27 00:22:00,수원중부경찰서
남자,1,47,0.203,2022-07-27 00:25:00,익산경찰서
남자,1,42,0.12,2022-07-27 00:28:00,대구북부경찰서
남자,1,32,0.072,2022-07-27 00:29:00,포항북부경찰서
남자,1,38,0.159,2022-07-27 00:30:00,인천서부경찰서
남자,1,50,0.089,2022-07-27 00:32:00,시흥경찰서
남자,1,42,0.184,2022-07-27 00:33:00,통영경찰서
남자,1,67,0.196,2022-07-27 00:35:00,서산경찰서
남자,1,26,0.166,2022-07-27 00:39:00,청주청원경찰서
남자,1,41,0.038,2022-07-27 00:46:00,시흥경찰서
남자,1,38,0.202,2022-07-27 00:47:00,서울강남경찰서
남자,1,21,0.081,2022-07-27 00:48:00,목포경찰서
남자,1,32,0.182,2022-07-27 00:51:00,김해중부경찰서
남자,1,38,0.168,2022-07-27 00:53:00,부산진경찰서
남자,1,36,0.149,2022-07-27 00:55:00,부천원미경찰서
남자,1,36,0.147,2022-07-27 00:55:00,수원남부경찰서
남자,1,24,0.218,2022-07-27 00:56:00,천안서북경찰서
여자,1,19,0.126,2022-07-27 00:56:00,화성동탄경찰서
남자,1,40,0.133,2022-07-27 00:58:00,서울영등포경찰서
남자,1,23,0.067,2022-07-27 01:03:00,수원중부경찰서
남자,1,45,0.166,2022-07-27 01:03:00,수원남부경찰서
여자,1,42,0.176,2022-07-27 01:08:00,포항북부경찰서
남자,1,55,0.098,2022-07-27 01:08:00,김포경찰서
남자,1,27,0.165,2022-07-27 01:09:00,광주북부경찰서
남자,1,48,0.099,2022-07-27 01:12:00,봉화경찰서
남자,1,25,0.118,2022-07-27 01:12:00,인천삼산경찰서
남자,1,27,0.048,2022-07-27 01:12:00,서울관악경찰서
여자,1,44,0.039,2022-07-27 01:14:00,대구달성경찰서
여자,1,39,0.179,2022-07-27 01:14:00,시흥경찰서
남자,1,43,0.313,2022-07-27 01:17:00,광명경찰서
남자,1,42,0.158,2022-07-27 01:19:00,천안서북경찰서
남자,1,56,0.138,2022-07-27 01:21:00,일산서부경찰서
남자,1,35,0.178,2022-07-27 01:21:00,김포경찰서
남자,1,28,0.163,2022-07-27 01:21:00,김천경찰서
남자,1,30,0.144,2022-07-27 01:22:00,대구서부경찰서
여자,1,59,0.161,2022-07-27 01:24:00,나주경찰서
남자,1,35,0.088,2022-07-27 01:28:00,시흥경찰서
여자,1,44,0.152,2022-07-27 01:32:00,고양경찰서
남자,1,51,0.236,2022-07-27 01:34:00,정읍경찰서
남자,1,28,0.201,2022-07-27 01:37:00,광주서부경찰서
남자,1,54,0.225,2022-07-27 01:38:00,부천오정경찰서
여자,1,54,0.118,2022-07-27 01:40:00,제주서부경찰서
남자,1,29,0.121,2022-07-27 01:40:00,보령경찰서
남자,1,41,0.144,2022-07-27 01:41:00,서울동작경찰서
남자,1,30,0.059,2022-07-27 01:43:00,대구동부경찰서
여자,1,29,0.093,2022-07-27 01:44:00,대구수성경찰서
남자,1,36,0.032,2022-07-27 01:47:00,대구동부경찰서
남자,2,54,0.179,2022-07-27 01:47:00,시흥경찰서
여자,1,26,0.221,2022-07-27 01:48:00,평택경찰서
남자,1,45,0.092,2022-07-27 01:48:00,아산경찰서
남자,1,29,0.053,2022-07-27 01:51:00,부산남부경찰서
남자,1,47,0.149,2022-07-27 01:52:00,서울종암경찰서
남자,1,33,0.149,2022-07-27 01:53:00,서울수서경찰서
남자,1,56,0.082,2022-07-27 01:55:00,제주동부경찰서
남자,1,29,0.172,2022-07-27 01:57:00,분당경찰서
남자,1,26,0.199,2022-07-27 02:03:00,평택경찰서
여자,1,26,0.043,2022-07-27 02:04:00,서울영등포경찰서
남자,1,28,0.105,2022-07-27 02:08:00,대구동부경찰서
남자,1,22,0.159,2022-07-27 02:10:00,원주경찰서
남자,1,53,0.099,2022-07-27 02:14:00,대구동부경찰서
남자,1,45,0.15,2022-07-27 02:17:00,부산중부경찰서
남자,1,41,0.06,2022-07-27 02:21:00,양주경찰서
남자,1,35,0.143,2022-07-27 02:23:00,대구북부경찰서
남자,1,24,0.105,2022-07-27 02:27:00,무안경찰서
남자,1,31,0.257,2022-07-27 02:28:00,광주경찰서
남자,1,40,0.185,2022-07-27 02:34:00,화천경찰서
여자,1,44,0.098,2022-07-27 02:35:00,울산동부경찰서
여자,1,45,0.122,2022-07-27 02:37:00,성남중원경찰서
남자,1,61,0.172,2022-07-27 02:40:00,함양경찰서
남자,1,44,0.13,2022-07-27 02:43:00,부천소사경찰서
여자,1,24,0.155,2022-07-27 02:58:00,대전유성경찰서
남자,1,57,0.099,2022-07-27 02:58:00,전주완산경찰서
남자,1,44,0.179,2022-07-27 03:06:00,부천원미경찰서
남자,1,33,0.114,2022-07-27 03:06:00,서울용산경찰서
남자,1,52,0.15,2022-07-27 03:07:00,제주동부경찰서
남자,1,35,0.115,2022-07-27 03:10:00,구미경찰서
남자,1,32,0.141,2022-07-27 03:14:00,서울송파경찰서
남자,1,31,0.192,2022-07-27 03:21:00,부천원미경찰서
남자,1,40,0.09,2022-07-27 03:22:00,인천삼산경찰서
남자,1,23,0.112,2022-07-27 03:26:00,서울서초경찰서
남자,1,49,0.151,2022-07-27 03:27:00,서울노원경찰서
남자,1,33,0.194,2022-07-27 03:28:00,대전유성경찰서
여자,1,41,0.203,2022-07-27 03:34:00,화성동탄경찰서
여자,1,38,0.109,2022-07-27 03:39:00,경남고성경찰서
남자,1,40,0.111,2022-07-27 03:45:00,양산경찰서
남자,1,48,0.084,2022-07-27 03:55:00,수원중부경찰서
여자,1,54,0.15,2022-07-27 03:58:00,부산기장경찰서
남자,1,42,0.108,2022-07-27 04:07:00,평택경찰서
남자,1,26,0.043,2022-07-27 04:12:00,서울성동경찰서
남자,1,34,0.137,2022-07-27 04:27:00,청주흥덕경찰서
남자,1,43,0.098,2022-07-27 04:28:00,남양주남부경찰서
남자,1,45,0.092,2022-07-27 04:32:00,광주남부경찰서
여자,1,43,0.212,2022-07-27 04:39:00,칠곡경찰서
여자,1,19,0.123,2022-07-27 04:41:00,서울성동경찰서
남자,1,41,0.092,2022-07-27 04:44:00,서산경찰서
남자,1,22,0.035,2022-07-27 04:48:00,제주서부경찰서
남자,1,29,0.143,2022-07-27 04:51:00,오산경찰서
남자,1,27,0.183,2022-07-27 04:52:00,용인서부경찰서
남자,1,39,0.095,2022-07-27 04:58:00,부산남부경찰서
여자,1,38,0.199,2022-07-27 05:10:00,부산연제경찰서
남자,1,24,0.125,2022-07-27 05:15:00,용인동부경찰서
남자,1,26,0.074,2022-07-27 05:17:00,인천미추홀경찰서
남자,1,16,0.074,2022-07-27 05:19:00,서울중랑경찰서
남자,1,39,0.064,2022-07-27 05:27:00,부산사상경찰서
남자,1,39,0.101,2022-07-27 05:31:00,청주청원경찰서
남자,1,24,0.137,2022-07-27 05:33:00,부산사하경찰서
남자,1,26,0.126,2022-07-27 05:48:00,서울노원경찰서
남자,1,28,0.139,2022-07-27 05:50:00,서울강남경찰서
남자,1,22,0.079,2022-07-27 06:20:00,시흥경찰서
남자,1,46,0.174,2022-07-27 06:33:00,서울강남경찰서
남자,1,35,0.089,2022-07-27 07:04:00,사천경찰서
남자,1,30,0.244,2022-07-27 07:11:00,청주흥덕경찰서
남자,1,37,0.121,2022-07-27 07:13:00,부산남부경찰서
여자,1,20,0.126,2022-07-27 07:15:00,부산금정경찰서
여자,1,35,0.097,2022-07-27 07:21:00,화순경찰서
남자,1,30,0.221,2022-07-27 07:44:00,천안서북경찰서
남자,1,44,0.171,2022-07-27 07:46:00,부천오정경찰서
남자,1,42,0.136,2022-07-27 07:53:00,일산서부경찰서
남자,1,33,0.066,2022-07-27 07:55:00,영광경찰서
남자,1,19,0.214,2022-07-27 08:18:00,서울종로경찰서
